"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"23845","3103119.023","3103119.023.02","3103119","02","02","31","YUCATAN","101","UMAN","0001","52","MERIDA","0422","01",0,0,"-",5,"2","52","1","2","3","1","3","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1426,7132,"U","2","5473","124",""
"23846","3103119.034","3103119.034.01","3103119","03","01","31","YUCATAN","101","UMAN","0001","52","MERIDA","0422","01",0,0,"-",5,"2","49","2","2","1","2","3","2","1","2","2","1","1","1","3","4","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","2","4","3","","","","4","3","","","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1426,2853,"U","2","5473","124",""
"23847","3103119.106","3103119.106.02","3103119","01","02","31","YUCATAN","101","UMAN","0001","52","MERIDA","0422","01",0,0,"-",5,"2","37","1","1","1","1","3","1","1","1","2","1","1","2","1","4","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","4","4","2","2","4","4","4","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1426,2853,"U","2","5473","124",""
"23848","3103841.113","3103841.113.02","3103841","02","02","31","YUCATAN","059","PROGRESO","0004","52","MERIDA","0422","01",0,0,"-",2,"2","51","2","2","2","1","3","1","1","2","2","2","1","1","1","4","1","1","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","1","4","4","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1441,7207,"U","2","5474","124",""
"23849","3103841.139","3103841.139.02","3103841","03","02","31","YUCATAN","059","PROGRESO","0004","52","MERIDA","0422","01",0,0,"-",2,"2","39","2","1","3","2","3","1","1","2","2","2","1","1","1","3","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","1","2","2","","","1","","","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","1","0","0","1","1","1","1","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1441,2883,"U","2","5474","124",""
"23850","3103841.160","3103841.160.04","3103841","01","04","31","YUCATAN","059","PROGRESO","0004","52","MERIDA","0422","01",1,1,"-",2,"2","18","1","1","1","1","3","1","1","3","3","1","1","2","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","3","2","2","1","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1441,4324,"U","2","5474","124",""
"23851","3103841.186","3103841.186.04","3103841","05","04","31","YUCATAN","059","PROGRESO","0004","52","MERIDA","0422","01",0,0,"-",2,"2","19","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","1","1","1","1","","1","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",1441,5766,"U","2","5474","124",""
"23852","3103841.221","3103841.221.02","3103841","04","02","31","YUCATAN","059","PROGRESO","0004","52","MERIDA","0422","01",0,0,"-",2,"2","49","1","2","3","2","3","2","2","2","2","2","1","2","1","4","1","2","1","1","1","2","2","2","1","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","4","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1441,4324,"U","2","5474","124",""
"23853","3104144.118","3104144.118.01","3104144","02","01","31","YUCATAN","059","PROGRESO","0005","52","MERIDA","0422","01",0,0,"-",4,"1","46","1","2","2","1","3","1","1","3","3","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","1","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","0","0","1","0","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1595,6380,"U","2","5475","124",""
"23854","3104144.138","3104144.138.02","3104144","01","02","31","YUCATAN","059","PROGRESO","0005","52","MERIDA","0422","01",0,0,"-",4,"2","36","2","1","2","1","3","1","2","2","2","2","1","2","1","3","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","1","1","1","1","4","2","2","1","1","4","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","1","1","1","0","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","1","2","2","2","1",1595,3190,"U","2","5475","124",""
"23855","3104144.234","3104144.234.02","3104144","05","02","31","YUCATAN","059","PROGRESO","0005","52","MERIDA","0422","01",0,0,"-",4,"2","43","1","1","1","1","3","3","1","3","3","1","1","1","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","","","","1","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1595,4785,"U","2","5475","124",""
"23856","3104144.260","3104144.260.02","3104144","03","02","31","YUCATAN","059","PROGRESO","0005","52","MERIDA","0422","01",0,0,"-",4,"1","64","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1595,3190,"U","2","5475","124",""
"23857","3200002.009","3200002.009.01","3200002","01","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"1","57","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","1","1","1","1","1","3","3","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","4",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",96,383,"U","3","5476","280",""
"23858","3200002.027","3200002.027.01","3200002","02","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"1","40","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","1","1","1","2","2","1","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","4","4","4","3","3","4","4","4","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",96,191,"U","3","5476","280",""
"23859","3200002.054","3200002.054.01","3200002","03","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","65","2","1","3","2","3","2","2","2","2","2","2","2","3","4","1","1","1","1","1","1","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","1","1","2","","","2","1","","","","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",96,191,"U","3","5476","280",""
"23860","3200002.073","3200002.073.03","3200002","05","03","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","55","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","1","1","1","3","3","2","2","2","2","2","2","2","2","1","1","1","","","2","2","1","","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",96,478,"U","3","5476","280",""
"23861","3200002.107","3200002.107.01","3200002","04","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"1","50","2","1","2","2","3","2","2","2","2","2","2","2","3","4","2","1","2","2","2","1","2","2","1","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","3","3","3","3","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",96,383,"U","3","5476","280",""
"23862","3200003.022","3200003.022.02","3200003","05","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","58","2","1","3","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","2","1","2","2","1","1","1","3","3","2","2","2","2","2","1","1","1","1","1","1","4","2","1","1","1","4","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",124,247,"U","3","5477","280",""
"23863","3200003.047","3200003.047.02","3200003","01","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","31","2","1","3","2","3","2","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",124,247,"U","3","5477","280",""
"23864","3200003.072","3200003.072.01","3200003","02","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","79","2","1","3","3","3","3","3","2","2","3","3","3","3","3","2","1","1","2","2","1","2","2","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","6",124,124,"U","3","5477","280",""
"23865","3200003.102","3200003.102.02","3200003","03","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","78","2","1","3","2","3","3","3","3","3","3","1","1","3","1","2","1","2","2","2","1","2","2","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",124,371,"U","3","5477","280",""
"23866","3200007.012","3200007.012.02","3200007","02","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","35","2","1","1","2","3","2","2","2","2","2","1","2","2","3","2","1","2","2","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","","","3","3","3","","","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","2",2,"1","2","2","","1","2","2","2","2","2","2","2","2","1",114,228,"U","3","5478","280",""
"23867","3200007.040","3200007.040.01","3200007","05","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","38","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",114,114,"U","3","5478","280",""
"23868","3200007.095","3200007.095.02","3200007","04","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"2","75","1","1","3","1","3","1","3","3","3","2","2","2","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","","1","1","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",114,228,"U","3","5478","280",""
"23869","3200007.107","3200007.107.01","3200007","01","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",5,"1","38","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","1","3","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",114,228,"U","3","5478","280",""
"23870","3200008.022","3200008.022.01","3200008","01","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"1","34","2","2","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","1","2","1","2","2","1","1","1","3","3","1","2","2","1","2","2","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","3",2,"1","1","2","","2","2","2","2","2","2","2","2","2","1",121,241,"U","3","5479","280",""
"23871","3200008.046","3200008.046.02","3200008","02","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"1","65","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",121,362,"U","3","5479","280",""
"23872","3200008.077","3200008.077.02","3200008","03","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"2","34","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","1","2","2","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4",2,"1","2","2","","1","2","2","1","2","2","2","2","2","2",121,241,"U","3","5479","280",""
"23873","3200008.129","3200008.129.05","3200008","05","05","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,1,"-",4,"2","25","2","1","1","2","3","2","2","2","2","3","2","2","2","3","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","4",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",121,121,"U","3","5479","280",""
"23874","3200014.101","3200014.101.01","3200014","01","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"1","66","2","2","2","2","3","1","1","1","2","3","2","2","3","3","2","1","1","2","2","1","2","2","1","1","2","3","3","2","2","2","2","2","2","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",89,268,"U","3","5480","280",""
"23875","3200014.139","3200014.139.02","3200014","04","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"2","35","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4",2,"2","","1","2","2","2","2","2","2","2","2","2","2","1",89,179,"U","3","5480","280",""
"23876","3200019.022","3200019.022.01","3200019","05","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"1","52","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",108,217,"U","2","5481","279",""
"23877","3200019.051","3200019.051.02","3200019","01","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"2","48","2","2","3","2","3","2","2","2","2","3","2","2","2","4","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","3","4","4","4","4","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",108,217,"U","2","5481","279",""
"23878","3200019.081","3200019.081.01","3200019","03","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"2","42","2","1","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",108,108,"U","2","5481","279",""
"23879","3200019.087","3200019.087.01","3200019","02","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"1","37","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","2","","3","","2","","","4","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","1","0","1","0","1","1","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",108,325,"U","2","5481","279",""
"23880","3200019.125","3200019.125.01","3200019","04","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",4,"2","45","2","2","3","2","3","2","2","3","3","2","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","3","2","4","4","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",108,325,"U","2","5481","279",""
"23881","3200035.021","3200035.021.01","3200035","03","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"1","49","2","2","2","2","3","1","1","2","2","2","2","2","2","4","1","1","1","1","2","1","2","2","1","1","1","1","3","2","1","2","1","2","2","2","2","2","1","2","","","","3","","","","","2","","1","1","1","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",94,94,"U","3","5482","280",""
"23882","3200035.082","3200035.082.01","3200035","01","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,1,"-",3,"2","74","1","1","3","1","3","1","1","1","1","3","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1",9,"2","","2","","2","2","2","2","2","2","2","2","2","2",94,94,"U","3","5482","280",""
"23883","3200035.110","3200035.110.01","3200035","04","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"1","27","2","2","2","2","3","2","2","2","2","2","2","2","3","4","1","1","1","2","1","1","2","2","1","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","1","3","3","3","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",94,188,"U","3","5482","280",""
"23884","3200035.115","3200035.115.01","3200035","05","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"2","61","2","1","3","1","3","1","1","2","2","2","2","2","1","3","2","2","2","2","2","1","2","2","1","2","1","1","3","2","1","2","2","2","2","1","1","1","1","1","2","2","3","2","3","2","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",94,94,"U","3","5482","280",""
"23885","3200037.007","3200037.007.01","3200037","05","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"2","24","2","2","2","2","3","2","2","2","2","2","2","2","3","4","1","1","1","1","1","1","2","2","1","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","1","2","2","1","2","2","2","1","2","1",96,287,"U","3","5483","280",""
"23886","3200037.038","3200037.038.02","3200037","03","02","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"2","35","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","3","3","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",96,287,"U","3","5483","280",""
"23887","3200037.060","3200037.060.01","3200037","04","01","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0422","01",0,0,"-",3,"2","83","2","2","3","3","3","3","3","3","3","3","2","2","3","1","1","1","1","1","2","1","2","2","2","2","2","3","3","2","2","2","2","2","1","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",96,191,"U","3","5483","280",""
