"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_3_2","BP4_3_3","BP4_3_4","BP4_3_5","BP4_3_6","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"28","0100539.037","0100539.037.03","0100539","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"2","27","1","1","1","2","3","2","1","2","2","1","1","2","2","4","1","1","1","1","1","2","2","2","1","1","1","3","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","2","1","2","","4","","2","","","3","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,6353,"U","3","00080","1380"
"29","0100539.063","0100539.063.03","0100539","05","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"1","32","1","1","1","1","3","1","1","2","2","1","1","1","1","3","1","2","1","2","2","2","2","2","1","1","2","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","1","1","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3812,"U","3","00080","1380"
"30","0100539.099","0100539.099.01","0100539","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"1","73","2","1","3","1","3","3","1","1","1","3","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","2","1","2","","2","","1","","","2","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2541,"U","3","00080","1380"
"31","0100574.020","0100574.020.02","0100574","05","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"1","27","2","1","2","1","3","2","2","2","2","3","1","1","3","9","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2451,"U","4","00090","1390"
"32","0100574.060","0100574.060.02","0100574","01","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"2","25","1","1","3","1","3","2","1","2","2","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","2","1","1","2","2","","1","1","2","2","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2451,"U","4","00090","1390"
"33","0100574.098","0100574.098.02","0100574","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"2","59","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","1","1","","2","1","2","2","","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,4903,"U","4","00090","1390"
"34","0100574.111","0100574.111.02","0100574","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"1","86","9","1","3","2","3","2","2","2","2","3","1","2","2","4","2","2","2","2","9","1","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","2","2","1","2","2","","","9","","","","","9","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","1","1","0","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2451,"U","4","00090","1390"
"35","0100586.019","0100586.019.03","0100586","05","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","18","1","1","3","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","1","1","1","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2854,"U","4","00100","1390"
"36","0100586.027","0100586.027.02","0100586","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","58","1","1","1","1","3","1","1","2","2","3","1","2","2","1","2","1","2","2","1","2","2","2","2","2","2","3","2","0","1","0","0","0","0","0","1","0","0","1","0","0","0","2","2","2","1","1","","","","2","2","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1903,"U","4","00100","1390"
"37","0100586.044","0100586.044.01","0100586","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"1","39","1","1","1","1","3","1","1","1","1","3","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","2","2","2","1","","2","2","2","1","","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1903,"U","4","00100","1390"
"38","0100586.072","0100586.072.02","0100586","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"1","23","1","1","1","1","3","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","3","4","1","3","4","3","4","2","2","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,2854,"U","4","00100","1390"
"39","0100595.003","0100595.003.01","0100595","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"1","32","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","2","","2","1","1","","","2","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2079,"U","2","00110","1370"
"40","0100595.034","0100595.034.07","0100595","02","07","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",1,2,"-",4,"2","54","1","1","1","1","3","1","1","2","2","1","1","2","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","2","3","3","9","2","","3","9","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2079,"U","2","00110","1370"
"41","0100595.063","0100595.063.02","0100595","05","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,1,"-",4,"2","34","2","1","3","1","3","1","1","2","2","1","1","2","1","4","1","1","1","1","1","2","2","2","2","2","2","2","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","3","3","1","1","1","3","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1040,"U","2","00110","1370"
"42","0100595.110","0100595.110.01","0100595","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",4,"1","44","1","1","1","1","3","3","3","1","3","3","1","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","1","3","3","2","1","1","3","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,3119,"U","2","00110","1370"
"43","0100664.023","0100664.023.01","0100664","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"1","44","2","1","1","2","1","1","1","2","2","3","2","2","1","3","1","1","1","2","2","2","2","2","2","2","2","3","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","4","4","2","2","1","4","4","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,928,"U","4","00120","1390"
"44","0100664.046","0100664.046.01","0100664","02","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"1","73","1","2","3","1","3","2","1","2","2","3","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","2","1","2","2","","","2","1","1","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,928,"U","4","00120","1390"
"45","0100664.095","0100664.095.02","0100664","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"2","30","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","2","","2","2","1","","","2","2","1","","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1856,"U","4","00120","1390"
"46","0100664.116","0100664.116.01","0100664","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",1,"1","46","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","1","3","0","1","0","0","0","0","0","0","1","0","1","0","0","0","2","2","1","1","2","","","1","2","","","","1","2","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2785,"U","4","00120","1390"
"47","0100768.016","0100768.016.02","0100768","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"1","49","1","1","1","1","3","1","1","1","1","3","1","3","1","2","2","1","1","2","1","2","2","2","2","3","2","2","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,4276,"U","2","00130","1370"
"48","0100768.036","0100768.036.01","0100768","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","52","2","2","3","2","3","2","2","3","3","2","2","2","2","4","1","1","1","1","1","2","2","2","2","1","2","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","2","2","2","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,2138,"U","2","00130","1370"
"49","0100768.057","0100768.057.01","0100768","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","27","1","1","1","2","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1069,"U","2","00130","1370"
"50","0100768.075","0100768.075.03","0100768","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","46","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","2","1","1","1","1","","1","1","1","1","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3207,"U","2","00130","1370"
"51","0100768.097","0100768.097.01","0100768","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0321","01",0,0,"-",2,"2","47","2","2","1","2","3","2","1","2","2","3","2","2","2","4","1","1","1","1","1","1","2","2","2","2","2","1","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2138,"U","2","00130","1370"
